trait,id,common_id,study_id,study_name,country,gradient_id,species,family,ele_level,treatment,control,sd_treatment,sd_control,n_individuals,pt,LONG,LAT,ARIDITY_INDEX,SOLAR_RADIATION,MEAN_GROWING_SEASON_TEMPERATURE,elevation_treatment,elevation_control,elevation,elevation_log,yi,vi
Nmass,756,9,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 3,Picea engelmannii,Pinaceae,2,0.8854071,0.9084099,0.118438873488001,0.121515905193608,7,w,-116.675,47.01,0.7844,124.958114624023,16.2166668574015,1189,841,348,5.85220247977447,-0.025648169214349,0.005112513775757
Nmass,757,9,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 3,Picea engelmannii,Pinaceae,3,0.8638585,0.9084099,0.115556366775277,0.121515905193608,7,w,-116.675,47.01,0.7844,124.958114624023,16.2166668574015,1515,841,674,6.51323011091231,-0.050286726211091,0.005112513775757
Nmass,758,9,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 3,Picea engelmannii,Pinaceae,4,0.8455488,0.9084099,0.113107120273975,0.121515905193608,7,w,-116.675,47.01,0.7844,124.958114624023,16.2166668574015,1792,841,951,6.85751406254539,-0.071709824454633,0.005112513775757
Nmass,759,9,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 3,Picea engelmannii,Pinaceae,5,0.813292,0.9084099,0.10879220225002,0.121515905193608,7,w,-116.675,47.01,0.7844,124.958114624023,16.2166668574015,2280,841,1439,7.27170370688737,-0.110605499799069,0.005112513775757
Nmass,760,10,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 4,Pinus contorta,Pinaceae,2,0.9303685,0.935419,0.124453256664331,0.125128850445487,7,w,-114.86,44.25,0.4861,129.786254882812,12.6833333571752,1417,1158,259,5.55682806169954,-0.005413813025948,0.005112513775757
Nmass,761,10,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 4,Pinus contorta,Pinaceae,3,0.9214375,0.935419,0.123258577313871,0.125128850445487,7,w,-114.86,44.25,0.4861,129.786254882812,12.6833333571752,1875,1158,717,6.57507584059962,-0.015059606641376,0.005112513775757
Nmass,762,10,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 4,Pinus contorta,Pinaceae,4,0.914008,0.935419,0.122264750168618,0.125128850445487,7,w,-114.86,44.25,0.4861,129.786254882812,12.6833333571752,2256,1158,1098,7.00124562206948,-0.02315523310034,0.005112513775757
Nmass,763,10,25,Hultine and Marshall (2000),USA,Idaho/Montana Rockies 4,Pinus contorta,Pinaceae,5,0.9074755,0.935419,0.121390912652452,0.125128850445487,7,w,-114.86,44.25,0.4861,129.786254882812,12.6833333571752,2591,1158,1433,7.26752542782817,-0.03032798872202,0.005112513775757
Nmass,764,11,40,De Lillis (2004),Nepal,Karnali valley,Abies spectabilis,Pinaceae,2,1.891650099,1.814115308,0.262425447,0.131212724,3,w,82.18,29.34,0.8629,165.145034790039,15.1166666348775,3800,3200,600,6.39692965521615,0.041851601149498,0.008158999446671
Nmass,765,12,41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,2,2.326752221,1.441592629,0.31124429874229,0.192838533830783,5,w,108.43,33.43,1.0281,137.915435791016,17.7166666984558,1200,1000,200,5.29831736654804,0.478724903843513,0.00715751928606
Nmass,766,12,41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,3,2.15893386,1.441592629,0.288795622164654,0.192838533830783,5,w,108.43,33.43,1.0281,137.915435791016,17.7166666984558,1400,1000,400,5.99146454710798,0.403866021720337,0.00715751928606
Nmass,767,12,41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,4,2.790062521,1.441592629,0.373220253088475,0.192838533830783,5,w,108.43,33.43,1.0281,137.915435791016,17.7166666984558,1600,1000,600,6.39692965521615,0.660315509752718,0.00715751928606
Nmass,768,12,41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,5,3.506087529,1.441592629,0.469001273295741,0.192838533830783,5,w,108.43,33.43,1.0281,137.915435791016,17.7166666984558,1800,1000,800,6.68461172766793,0.888752256885093,0.00715751928606
Nmass,769,12,41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,6,3.212569924,1.441592629,0.429738097650214,0.192838533830783,5,w,108.43,33.43,1.0281,137.915435791016,17.7166666984558,2000,1000,1000,6.90775527898214,0.801322721420086,0.00715751928606
Nmass,770,12,41,Liu et al. (2016),China,Qinling Mountains,Pinus tabuliformis,Pinaceae,7,3.696281672,1.441592629,0.494443106821738,0.192838533830783,5,w,108.43,33.43,1.0281,137.915435791016,17.7166666984558,2200,1000,1200,7.09007683577609,0.941578866042264,0.00715751928606
Nmass,771,13,42,Luo et al. (2005),China,Hailuogou Natural Reserve 2,Abies fabri,Pinaceae,2,1.316666667,1.296666667,0.416693332,0.170391706,30,w,101.96,29.53,1.512,136.651580810547,5.29999987284342,3050,2850,200,5.29831736654804,0.015306421278771,0.003914165101083
Nmass,772,13,42,Luo et al. (2005),China,Hailuogou Natural Reserve 2,Abies fabri,Pinaceae,3,1.396666667,1.296666667,0.390683162,0.170391706,30,w,101.96,29.53,1.512,136.651580810547,5.29999987284342,3700,2850,850,6.74523634948436,0.074291576285286,0.00318380781918
Nmass,773,14,50,Peng et al. (2012),China,Wanglang Natural Reserve,Abies faxoniana,Pinaceae,2,0.935483871,0.812903226,0.043278735,0.036065613,6,w,104.08,39.96,0.0789,162.383117675781,23.7333334287008,2800,2579,221,5.39816270151775,0.140451835265484,0.000684781524107
Nmass,774,14,50,Peng et al. (2012),China,Wanglang Natural Reserve,Abies faxoniana,Pinaceae,3,1.258064516,0.812903226,0.043278735,0.036065613,6,w,104.08,39.96,0.0789,162.383117675781,23.7333334287008,3004,2579,425,6.05208916892442,0.436717651271609,0.000525301990678
Nmass,775,14,50,Peng et al. (2012),China,Wanglang Natural Reserve,Abies faxoniana,Pinaceae,4,1.164516129,0.812903226,0.072131225,0.036065613,6,w,104.08,39.96,0.0789,162.383117675781,23.7333334287008,3277,2579,698,6.54821910276237,0.359448870555662,0.000967510030467
Nmass,776,14,50,Peng et al. (2012),China,Wanglang Natural Reserve,Abies faxoniana,Pinaceae,5,1.303225806,0.812903226,0.072131225,0.036065613,6,w,104.08,39.96,0.0789,162.383117675781,23.7333334287008,3500,2579,921,6.82546003625531,0.471985789865097,0.00083863419058
Nmass,777,15,60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Abies veitchii,Pinaceae,2,1.160565504,1.088821866,0.10001885,0.058887842,5,w,137.55,36.1,4.8125,121.515083312988,9.68333339691162,1800,1600,200,5.29831736654804,0.063811134962075,0.002070453350545
Nmass,778,15,60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Abies veitchii,Pinaceae,3,1.232346843,1.088821866,0.041168709,0.058887842,5,w,137.55,36.1,4.8125,121.515083312988,9.68333339691162,2000,1600,400,5.99146454710798,0.123824099085458,0.000808218070444
Nmass,779,16,60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Abies mariesii,Pinaceae,2,1.01928321,1.167549669,0.058745617,0.06462797,5,w,137.55,36.1,4.8125,121.515083312988,9.68333339691162,2200,2000,200,5.29831736654804,-0.135807607728796,0.001277143381738
Nmass,780,16,60,Takahashi and Miyajima (2008),Japan,Mount Norikura,Abies mariesii,Pinaceae,3,0.970977795,1.167549669,0.070627191,0.06462797,5,w,137.55,36.1,4.8125,121.515083312988,9.68333339691162,2400,2000,400,5.99146454710798,-0.184358931826101,0.001670971736565
Nmass,781,17,68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,2,0.909,0.885,0.61,0.93,20,w,107.812023,34.010498,1.4537,139.72265625,12.0500000317891,2650,2550,100,4.60517018598809,0.026757449169549,0.077730572045521
Nmass,782,17,68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,3,0.861,0.885,0.29,0.93,20,w,107.812023,34.010498,1.4537,139.72265625,12.0500000317891,2750,2550,200,5.29831736654804,-0.027493140580199,0.060886325558695
Nmass,783,17,68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,4,0.961,0.885,0.09,0.93,20,w,107.812023,34.010498,1.4537,139.72265625,12.0500000317891,2850,2550,300,5.7037824746562,0.082386763962363,0.055652557986252
Nmass,784,17,68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,5,0.948,0.885,0.75,0.93,20,w,107.812023,34.010498,1.4537,139.72265625,12.0500000317891,2950,2550,400,5.99146454710798,0.068766857247092,0.086509083853516
Nmass,785,17,68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,6,0.987,0.885,0.37,0.93,20,w,107.812023,34.010498,1.4537,139.72265625,12.0500000317891,3050,2550,500,6.21460809842219,0.109082394425552,0.062240520521913
Nmass,786,17,68,Xu et al. (2014),China,Taibai Mountain,Abies faxoniana,Pinaceae,7,0.994,0.885,1.19,0.93,20,w,107.812023,34.010498,1.4537,139.72265625,12.0500000317891,3150,2550,600,6.39692965521615,0.116149561648644,0.126876387537732
Nmass,787,18,69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,2,1.244444444,1.17124183,0.094117647,0.141176471,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,900,760,140,4.9416424226093,0.060624621515096,0.002249865948279
Nmass,788,18,69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,3,1.380392157,1.17124183,0.156862745,0.141176471,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,1000,760,240,5.48063892334199,0.164303051446512,0.003049120180725
Nmass,789,18,69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,4,1.275816993,1.17124183,0.078431373,0.141176471,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,1130,760,370,5.91350300563827,0.085522173130236,0.002034231618385
Nmass,790,18,69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,5,1.28627451,1.17124183,0.125490196,0.141176471,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,1260,760,500,6.21460809842219,0.093685484285566,0.002671889161319
Nmass,791,18,69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,6,1.448366013,1.17124183,0.109803922,0.141176471,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,1380,760,620,6.42971947803914,0.212371454338463,0.002252928832817
Nmass,792,18,69,Yan et al. (2012),China,Changbai Mt. 1-old,Pinus koraiensis,Pinaceae,7,1.526797386,1.17124183,0.094117647,0.141176471,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,1420,760,660,6.49223983502047,0.265107750717333,0.002036535663068
Nmass,793,19,69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,2,0.930718954,0.91503268,0.078431373,0.125490196,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,900,760,140,4.9416424226093,0.016997575816003,0.002878837711709
Nmass,794,19,69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,3,1.024836601,0.91503268,0.156862745,0.125490196,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,1000,760,240,5.48063892334199,0.113328684721544,0.004692877962014
Nmass,795,19,69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,4,1.139869281,0.91503268,0.109803922,0.125490196,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,1130,760,370,5.91350300563827,0.219709088539723,0.003120853914496
Nmass,796,19,69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,5,1.082352941,0.91503268,0.078431373,0.125490196,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,1260,760,500,6.21460809842219,0.167932818893097,0.00267324010919
Nmass,797,19,69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,6,1.129411765,0.91503268,0.125490196,0.125490196,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,1380,760,620,6.42971947803914,0.210492433735353,0.003461538024615
Nmass,798,19,69,Yan et al. (2012),China,Changbai Mt.,Pinus koraiensis,Pinaceae,7,1.145098039,0.91503268,0.203921569,0.125490196,9,w,128.08,42.06,1.4644,139.026062011719,12.4666666984558,1420,760,660,6.49223983502047,0.224285755418916,0.00561349226537
Nmass,799,20,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,2,0.677901235,0.394617284,0.139873247,0.104438191,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,1505,1420,85,4.44265125649032,0.541085212290831,0.022523299293475
Nmass,800,20,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,3,1.103777778,0.394617284,0.088769536,0.104438191,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,1622,1420,202,5.30826769740121,1.02857752458535,0.015302239900848
Nmass,801,20,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,4,0.83,0.394617284,0.049850791,0.104438191,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,1757,1420,337,5.82008293035236,0.743509306843588,0.014730125402211
Nmass,802,20,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,5,0.970691358,0.394617284,0.056399732,0.104438191,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,1850,1420,430,6.06378520868761,0.900092163877884,0.014683839388159
Nmass,803,20,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,6,0.738740741,0.394617284,0.075333046,0.104438191,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,1962,1420,542,6.29526600143965,0.627030641361376,0.016088433855506
Nmass,804,20,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,7,0.966888889,0.394617284,0.106621804,0.104438191,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,2045,1420,625,6.4377516497364,0.896167192112267,0.016440685893717
Nmass,805,20,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,8,1.520148148,0.394617284,0.066066191,0.104438191,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,2110,1420,690,6.5366915975913,1.34864668093326,0.014386416635976
Nmass,806,20,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,9,0.734938272,0.394617284,0.164925935,0.104438191,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,2240,1420,820,6.7093043402583,0.621870118065486,0.024080434763297
Nmass,807,20,72,Zhang et al. (2016),China,Tianshan Mountains,Picea schrenkiana,Pinaceae,10,0.187382716,0.394617284,0.076227415,0.104438191,5,w,87.27,43.55,0.2833,149.062744140625,17.950000445048,2300,1420,880,6.77992190747225,-0.744763258919175,0.047106013528153
Nmass,808,21,73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,2,0.911627907,1.089922481,0.054263566,0.046511628,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,2596,2501,95,4.55387689160054,-0.178629944235034,0.001072835161292
Nmass,809,21,73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,3,0.868992248,1.089922481,0.07751938,0.046511628,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,2805,2501,304,5.71702770140622,-0.226527649718322,0.001955762827727
Nmass,810,21,73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,4,0.737209302,1.089922481,0.046511628,0.046511628,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,2888,2501,387,5.95842469302978,-0.390990010615367,0.001160325418927
Nmass,811,21,73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,5,0.965891473,1.089922481,0.054263566,0.046511628,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,2990,2501,489,6.19236248947487,-0.120810373235282,0.000995451810923
Nmass,812,21,73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,6,0.795348837,1.089922481,0.034883721,0.046511628,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,3060,2501,559,6.3261494731551,-0.31508104725156,0.000748952144425
Nmass,813,21,73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,7,0.729457364,1.089922481,0.034883721,0.046511628,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,3160,2501,659,6.49072353450251,-0.401560933601325,0.000821596912825
Nmass,814,21,73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,8,0.698449612,1.089922481,0.034883721,0.046511628,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,3260,2501,759,6.63200177739563,-0.444998815687915,0.000863109119021
Nmass,815,21,73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,9,0.764341085,1.089922481,0.03875969,0.046511628,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,3360,2501,859,6.75576892198425,-0.354847718471451,0.000878517966551
Nmass,816,21,73,Zhao et al. (2008),China,Qilian Mountains - Juve,Picea crassifolia,Pinaceae,10,0.9,1.089922481,0.03875969,0.046511628,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,3450,2501,949,6.85540879860993,-0.191467091021225,0.000735160000398
Nmass,817,22,73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,2,0.950387597,1.004651163,0.031007752,0.031007752,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,2596,2501,95,4.55387689160054,-0.055525760518361,0.000403416492392
Nmass,818,22,73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,3,0.969767442,1.004651163,0.031007752,0.031007752,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,2805,2501,304,5.71702770140622,-0.035339366509757,0.000394992452084
Nmass,819,22,73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,4,0.911627907,1.004651163,0.027131783,0.031007752,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,2888,2501,387,5.95842469302978,-0.097163748636471,0.000367673934238
Nmass,820,22,73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,5,0.907751938,1.004651163,0.027131783,0.031007752,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,2990,2501,489,6.19236248947487,-0.101424513505756,0.000369190009451
Nmass,821,22,73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,6,0.721705426,1.004651163,0.023255814,0.031007752,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,3060,2501,559,6.3261494731551,-0.330778600337579,0.000398189443207
Nmass,822,22,73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,7,0.690697674,1.004651163,0.015503876,0.031007752,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,3160,2501,659,6.49072353450251,-0.374693450255804,0.000291290509483
Nmass,823,22,73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,8,0.768217054,1.004651163,0.023255814,0.031007752,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,3260,2501,759,6.63200177739563,-0.268323343133653,0.000373804010236
Nmass,824,22,73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,9,0.911627907,1.004651163,0.042635659,0.031007752,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,3360,2501,859,6.75576892198425,-0.097163748636471,0.000627982140181
Nmass,825,22,73,Zhao et al. (2008),China,Qilian Mountains - Matu,Picea crassifolia,Pinaceae,10,1.066666667,1.004651163,0.03875969,0.031007752,5,w,99.86,38.6,0.338,156.688217163086,10.1000001033147,3450,2501,949,6.85540879860993,0.059898141685236,0.000454598295395
Nmass,826,23,30,Kong et al. (2012),China,Sergyemla Mountains (NSlope),Rhododendron aganniphum,Ericaceae,2,1.220217196,1.359247163,0.017623852,0.112080555,30,w,94.6,29.6,0.5902,155.525802612305,7.13333330551783,4260,4190,70,4.24849524204936,-0.107902117453295,0.000233596600452
Nmass,827,23,30,Kong et al. (2012),China,Sergyemla Mountains (NSlope),Rhododendron aganniphum,Ericaceae,3,1.180485017,1.359247163,0.02141273,0.112080555,30,w,94.6,29.6,0.5902,155.525802612305,7.13333330551783,4310,4190,120,4.78749174278205,-0.141005604478026,0.000237610411739
Nmass,828,23,30,Kong et al. (2012),China,Sergyemla Mountains (NSlope),Rhododendron aganniphum,Ericaceae,4,1.143880134,1.359247163,0.044350273,0.112080555,30,w,94.6,29.6,0.5902,155.525802612305,7.13333330551783,4390,4190,200,5.29831736654804,-0.172504880365301,0.000276751430974
Nmass,829,23,30,Kong et al. (2012),China,Sergyemla Mountains (NSlope),Rhododendron aganniphum,Ericaceae,5,1.13205683,1.359247163,0.023204656,0.112080555,30,w,94.6,29.6,0.5902,155.525802612305,7.13333330551783,4450,4190,260,5.56068163101553,-0.182894808160219,0.000240648362076
Nmass,830,23,30,Kong et al. (2012),China,Sergyemla Mountains (NSlope),Rhododendron aganniphum,Ericaceae,6,1.093557606,1.359247163,0.054026914,0.112080555,30,w,94.6,29.6,0.5902,155.525802612305,7.13333330551783,4500,4190,310,5.73657229747919,-0.217494749730074,0.000308003956271
